OrderDate;Country;LineTotal;ProductName;ProductNumber;Class
2012.01.01 0:00;AU;3578,27;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;AU;3578,27;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;AU;3578,27;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;CA;3578,27;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;GB;3578,27;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;AU;4049,988;Mountain-100 Black, 44;BK-M82B-44;H 
2012.01.01 0:00;AU;6119,982;Mountain-100 Silver, 48;BK-M82S-48;H 
2012.01.01 0:00;DE;4049,988;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;FR;714,7043;HL Mountain Frame - Black, 42;FR-M94B-42;H 
2012.01.01 0:00;GB;4049,988;Mountain-100 Black, 48;BK-M82B-48;H 
2012.01.01 0:00;AU;4079,988;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;AU;1445,1898;HL Mountain Frame - Silver, 38;FR-M94S-38;H 
2012.01.01 0:00;CA;2024,994;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;GB;6440,886;Road-150 Red, 62;BK-R93R-62;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;GB;4293,924;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;US;6074,982;Mountain-100 Black, 42;BK-M82B-42;H 
2012.01.01 0:00;AU;6119,982;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;US;4049,988;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;AU;12149,964;Mountain-100 Black, 44;BK-M82B-44;H 
2012.01.01 0:00;GB;4079,988;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;CA;4079,988;Mountain-100 Silver, 48;BK-M82S-48;H 
2012.01.01 0:00;US;4079,988;Mountain-100 Silver, 44;BK-M82S-44;H 
2012.01.01 0:00;US;10124,97;Mountain-100 Black, 44;BK-M82B-44;H 
2012.01.01 0:00;US;14174,958;Mountain-100 Black, 48;BK-M82B-48;H 
2012.01.01 0:00;AU;4079,988;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;US;8099,976;Mountain-100 Black, 42;BK-M82B-42;H 
2012.01.01 0:00;AU;4079,988;Mountain-100 Silver, 44;BK-M82S-44;H 
2012.01.01 0:00;FR;18224,946;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;GB;8159,976;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;CA;2024,994;Mountain-100 Black, 42;BK-M82B-42;H 
2012.01.01 0:00;AU;2024,994;Mountain-100 Black, 48;BK-M82B-48;H 
2012.01.01 0:00;US;2039,994;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;GB;2146,962;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;GB;4293,924;Road-150 Red, 62;BK-R93R-62;H 
2012.01.01 0:00;DE;2146,962;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;DE;6440,886;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;DE;4293,924;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 62;BK-R93R-62;H 
2012.01.01 0:00;DE;2146,962;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;AU;6440,886;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;DE;2146,962;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;DE;2039,994;Mountain-100 Silver, 48;BK-M82S-48;H 
2012.01.01 0:00;FR;2024,994;Mountain-100 Black, 48;BK-M82B-48;H 
2012.01.01 0:00;FR;4079,988;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;GB;4293,924;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;FR;4293,924;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;DE;4293,924;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;DE;2146,962;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;FR;4293,924;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;US;4293,924;Road-150 Red, 62;BK-R93R-62;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;CA;4293,924;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;FR;2146,962;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;FR;4293,924;Road-150 Red, 62;BK-R93R-62;H 
2012.01.01 0:00;CA;12239,964;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;CA;4049,988;Mountain-100 Black, 48;BK-M82B-48;H 
2012.01.01 0:00;CA;1619,52;HL Mountain Frame - Black, 48;FR-M94B-48;H 
2012.01.01 0:00;FR;2039,994;Mountain-100 Silver, 48;BK-M82S-48;H 
2012.01.01 0:00;FR;8099,976;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;DE;8099,976;Mountain-100 Black, 44;BK-M82B-44;H 
2012.01.01 0:00;AU;1445,1898;HL Mountain Frame - Silver, 46;FR-M94S-46;H 
2012.01.01 0:00;FR;2144,1129;HL Mountain Frame - Black, 38;FR-M94B-38;H 
2012.01.01 0:00;US;6119,982;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;FR;714,7043;HL Mountain Frame - Black, 42;FR-M94B-42;H 
2012.01.01 0:00;US;4049,988;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;GB;12149,964;Mountain-100 Black, 42;BK-M82B-42;H 
2012.01.01 0:00;DE;4079,988;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;US;818,7;HL Mountain Frame - Silver, 48;FR-M94S-52;H 
2012.01.01 0:00;CA;4079,988;Mountain-100 Silver, 44;BK-M82S-44;H 
2012.01.01 0:00;FR;1445,1898;HL Mountain Frame - Silver, 38;FR-M94S-38;H 
2012.01.01 0:00;FR;4293,924;Road-150 Red, 56;BK-R93R-56;H 
2012.01.01 0:00;AU;4293,924;Road-150 Red, 52;BK-R93R-52;H 
2012.01.01 0:00;AU;6440,886;Road-150 Red, 44;BK-R93R-44;H 
2012.01.01 0:00;AU;8587,848;Road-150 Red, 48;BK-R93R-48;H 
2012.01.01 0:00;GB;4293,924;Road-150 Red, 62;BK-R93R-62;H 
2012.01.01 0:00;US;6119,982;Mountain-100 Silver, 48;BK-M82S-48;H 
2012.01.01 0:00;DE;1637,4;HL Mountain Frame - Silver, 48;FR-M94S-52;H 
2012.01.01 0:00;FR;6119,982;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;CA;12149,964;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;US;1429,4086;HL Mountain Frame - Black, 42;FR-M94B-42;H 
2012.01.01 0:00;US;4079,988;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;FR;2024,994;Mountain-100 Black, 48;BK-M82B-48;H 
2012.01.01 0:00;AU;722,5949;HL Mountain Frame - Silver, 38;FR-M94S-38;H 
2012.01.01 0:00;GB;2024,994;Mountain-100 Black, 38;BK-M82B-38;H 
2012.01.01 0:00;DE;2039,994;Mountain-100 Silver, 42;BK-M82S-42;H 
2012.01.01 0:00;DE;2039,994;Mountain-100 Silver, 48;BK-M82S-48;H 
2012.01.01 0:00;FR;2039,994;Mountain-100 Silver, 44;BK-M82S-44;H 
2012.01.01 0:00;FR;4049,988;Mountain-100 Black, 44;BK-M82B-44;H 
2012.01.01 0:00;CA;4079,988;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;GB;4079,988;Mountain-100 Silver, 38;BK-M82S-38;H 
2012.01.01 0:00;CA;4049,988;Mountain-100 Black, 44;BK-M82B-44;H 
2012.01.01 0:00;US;1445,1898;HL Mountain Frame - Silver, 38;FR-M94S-38;H 
2012.01.01 0:00;CA;809,76;HL Mountain Frame - Black, 48;FR-M94B-48;H 
2012.01.01 0:00;AU;714,7043;HL Mountain Frame - Black, 38;FR-M94B-38;H 
2012.01.01 0:00;FR;6074,982;Mountain-100 Black, 48;BK-M82B-48;H 
